date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:41	29873/29873	---MCZ	200	added ('OK')	application/javascript	etag:W/%2274b1-19f284d9950%22	https://moniepoint.com/_next/static/chunks/pages/ng/savings/%5Bslug%5D-a80d7635f45044a6.js	moniepoint.com/_next/static/chunks/pages/ng/savings/[slug]-a80d7635f45044a6.js	(from https://moniepoint.com/ng/savings/target-savings)
15:13:42	14525/14525	---MCZ	200	added ('OK')	text/css	etag:W/%2238bd-19f427b4638%22	https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css	moniepoint.com/_next/static/css/caab01eeb8db3a1d.css	(from https://moniepoint.com/ng/savings/target-savings)
15:13:44	2279/2279	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228e7-19f6c5821d8%22	https://moniepoint.com/icons/goal.svg	moniepoint.com/icons/goal.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:13:45	3015/3015	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bc7-19f6c5821d8%22	https://moniepoint.com/icons/emergency.svg	moniepoint.com/icons/emergency.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:13:46	4015/4015	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22faf-19f6c5821d8%22	https://moniepoint.com/icons/award.svg	moniepoint.com/icons/award.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:17:16	3839/3839	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22eff-19f6c5821d8%22	https://moniepoint.com/icons/interest.svg	moniepoint.com/icons/interest.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:17:17	4076/4076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fec-19f6c5821d8%22	https://moniepoint.com/icons/topup.svg	moniepoint.com/icons/topup.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:17:17	3008/3008	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bc0-19f6c5821d8%22	https://moniepoint.com/icons/secure.svg	moniepoint.com/icons/secure.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:17:19	2628/2628	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a44-19f6c5821d8%22	https://moniepoint.com/icons/halal2.svg	moniepoint.com/icons/halal2.svg	(from https://moniepoint.com/ng/savings/target-savings)
15:17:20	308185/308185	---M--	200	added ('OK')	image/png	etag:W/%224b3d9-19f6c5821d8%22	https://moniepoint.com/savings/flexible-savings-hero-1.png	moniepoint.com/savings/flexible-savings-hero-1.png	(from https://moniepoint.com/ng/savings/flexible-savings)
15:17:21	2875/2875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b3b-19f6c5821d8%22	https://moniepoint.com/icons/hand.svg	moniepoint.com/icons/hand.svg	(from https://moniepoint.com/ng/savings/flexible-savings)
15:17:21	3411/3411	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d53-19f6c5821d8%22	https://moniepoint.com/icons/rollover.svg	moniepoint.com/icons/rollover.svg	(from https://moniepoint.com/ng/savings/flexible-savings)
15:17:23	3054/3054	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bee-19f6c5821d8%22	https://moniepoint.com/icons/halal.svg	moniepoint.com/icons/halal.svg	(from https://moniepoint.com/ng/savings/flexible-savings)
15:17:24	281188/281188	---M--	200	added ('OK')	image/png	etag:W/%2244a64-19f6c5821d8%22	https://moniepoint.com/savings/fixed-savings-hero-1.png	moniepoint.com/savings/fixed-savings-hero-1.png	(from https://moniepoint.com/ng/savings/fixed-deposit)
15:17:25	3566/3566	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dee-19f6c5821d8%22	https://moniepoint.com/icons/clock.svg	moniepoint.com/icons/clock.svg	(from https://moniepoint.com/ng/savings/fixed-deposit)
15:17:26	39006/39006	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:26%20GMT	https://moniepoint.com/blog/moniepoint-microfinance-bank-clarifies-misleading-claims-regarding-customer-detention	moniepoint.com/blog/moniepoint-microfinance-bank-clarifies-misleading-claims-regarding-customer-detention.html	(from https://moniepoint.com/blog/author/moniepoint-nigeria)
15:17:28	52626/52626	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:28%20GMT	https://moniepoint.com/blog/best-savings-apps-nigeria	moniepoint.com/blog/best-savings-apps-nigeria.html	(from https://moniepoint.com/blog/author/moniepoint-nigeria)
15:17:29	3533/3533	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dcd-19f6c5821d8%22	https://moniepoint.com/businesses/bg.svg	moniepoint.com/businesses/bg.svg	(from https://moniepoint.com/_next/static/css/d00b1dae66084bcb.css)
15:17:30	307163/307163	---M--	200	added ('OK')	image/png	etag:W/%224afdb-19f6c5821d8%22	https://moniepoint.com/savings/hero-sayt.png	moniepoint.com/savings/hero-sayt.png	(from https://moniepoint.com/ng/savings/save-as-you-transact)
15:17:30	2665/2665	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a69-19f6c5821d8%22	https://moniepoint.com/icons/flag.svg	moniepoint.com/icons/flag.svg	(from https://moniepoint.com/ng/savings/save-as-you-transact)
15:17:32	2240/2240	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228c0-19f6c5821d8%22	https://moniepoint.com/icons/wallet.svg	moniepoint.com/icons/wallet.svg	(from https://moniepoint.com/ng/savings/save-as-you-transact)
15:17:33	6747/6747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a5b-19f6c5821d8%22	https://moniepoint.com/global/spiral.svg	moniepoint.com/global/spiral.svg	(from https://moniepoint.com/_next/static/css/2d52f28c12897d67.css)
15:17:33	2597/2597	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a25-19f6c5821d8%22	https://moniepoint.com/global/mission.svg	moniepoint.com/global/mission.svg	(from https://moniepoint.com/_next/static/css/d6fd252b486027a2.css)
15:17:34	2537/2537	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229e9-19f6c5821d8%22	https://moniepoint.com/global/mission-mb.svg	moniepoint.com/global/mission-mb.svg	(from https://moniepoint.com/_next/static/css/d6fd252b486027a2.css)
15:17:36	24127/24127	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:35%20GMT	https://moniepoint.com/blog/author/aderinola-makinde	moniepoint.com/blog/author/aderinola-makinde.html	(from https://moniepoint.com/blog/from-bootcamp-to-full-time-dreammaker)
15:17:36	1009/1009	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f1-19f18716728%22	https://moniepoint.com/_next/static/chunks/pages/blog/categories/%5Bcategory%5D/%5Bslug%5D-4ec064b04b3581a8.js	moniepoint.com/_next/static/chunks/pages/blog/categories/[category]/[slug]-4ec064b04b3581a8.js	(from https://moniepoint.com/blog/categories/education-series/dispute-resolution)
15:17:38	24640/24640	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:37%20GMT	https://moniepoint.com/blog/author/favour-olusola	moniepoint.com/blog/author/favour-olusola.html	(from https://moniepoint.com/blog/how-do-i-resolve-transfer-issues)
15:17:39	34825/34825	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:38%20GMT	https://moniepoint.com/blog/author/victory-okoyomoh	moniepoint.com/blog/author/victory-okoyomoh.html	(from https://moniepoint.com/blog/a-decade-of-impact-2025-in-review)
15:17:40	28866/28866	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:39%20GMT	https://moniepoint.com/blog/author/gloria-akor	moniepoint.com/blog/author/gloria-akor.html	(from https://moniepoint.com/blog/from-intern-to-team-lead-celestinas-moniepoint-story)
15:17:41	25257/25257	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:41%20GMT	https://moniepoint.com/blog/author/adrian-agho	moniepoint.com/blog/author/adrian-agho.html	(from https://moniepoint.com/blog/making-the-dream-how-we-built-an-intuitive-savings-companion-for-nigerians)
15:17:42	50357/50357	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:17:42%20GMT	https://moniepoint.com/blog/update-kyc-physical-address	moniepoint.com/blog/update-kyc-physical-address.html	(from https://moniepoint.com/blog/how-to-open-a-moniepoint-business-bank-account)
15:17:43	174056/174056	---M--	200	added ('OK')	image/png	etag:W/%222a7e8-19f6c5821d8%22	https://moniepoint.com/savings/flexible-savings-2.png	moniepoint.com/savings/flexible-savings-2.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:44	88577/88577	---M--	200	added ('OK')	image/png	etag:W/%2215a01-19f6c5821d8%22	https://moniepoint.com/savings/flexible-savings-1.png	moniepoint.com/savings/flexible-savings-1.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:45	95707/95707	---M--	200	added ('OK')	image/png	etag:W/%22175db-19f6c5821d8%22	https://moniepoint.com/savings/locked-bg-1.png	moniepoint.com/savings/locked-bg-1.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:46	157783/157783	---M--	200	added ('OK')	image/png	etag:W/%2226857-19f6c5821d8%22	https://moniepoint.com/savings/locked-bg-2.png	moniepoint.com/savings/locked-bg-2.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:47	178704/178704	---M--	200	added ('OK')	image/png	etag:W/%222ba10-19f6c5821d8%22	https://moniepoint.com/savings/fixed-deposit-bg-2.png	moniepoint.com/savings/fixed-deposit-bg-2.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:48	96379/96379	---M--	200	added ('OK')	image/png	etag:W/%221787b-19f6c5821d8%22	https://moniepoint.com/savings/fixed-deposit-bg-1.png	moniepoint.com/savings/fixed-deposit-bg-1.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:49	143921/143921	---M--	200	added ('OK')	image/png	etag:W/%2223231-19f6c5821d8%22	https://moniepoint.com/savings/target-savings-bg-2.png	moniepoint.com/savings/target-savings-bg-2.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:50	89008/89008	---M--	200	added ('OK')	image/png	etag:W/%2215bb0-19f6c5821d8%22	https://moniepoint.com/savings/target-savings-bg-1.png	moniepoint.com/savings/target-savings-bg-1.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:51	185184/185184	---M--	200	added ('OK')	image/png	etag:W/%222d360-19f6c5821d8%22	https://moniepoint.com/savings/sayt-bg-2.png	moniepoint.com/savings/sayt-bg-2.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:17:51	97384/97384	---M--	200	added ('OK')	image/png	etag:W/%2217c68-19f6c5821d8%22	https://moniepoint.com/savings/sayt-bg-1.png	moniepoint.com/savings/sayt-bg-1.png	(from https://moniepoint.com/_next/static/css/caab01eeb8db3a1d.css)
15:18:04	63164/63164	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:04%20GMT	https://moniepoint.com/blog/inventory-management-matters-for-business-owners	moniepoint.com/blog/inventory-management-matters-for-business-owners.html	(from https://moniepoint.com/blog/author/favour-olusola)
15:18:05	62817/62817	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:05%20GMT	https://moniepoint.com/blog/how-we-built-the-2025-informal-economy-report	moniepoint.com/blog/how-we-built-the-2025-informal-economy-report.html	(from https://moniepoint.com/blog/author/victory-okoyomoh)
15:18:07	47884/47884	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:07%20GMT	https://moniepoint.com/blog/the-truth-about-informality-what-we-learnt-in-bayelsa	moniepoint.com/blog/the-truth-about-informality-what-we-learnt-in-bayelsa.html	(from https://moniepoint.com/blog/author/victory-okoyomoh)
15:18:09	65294/65294	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:09%20GMT	https://moniepoint.com/blog/fullstack-engineer-to-svp-of-design	moniepoint.com/blog/fullstack-engineer-to-svp-of-design.html	(from https://moniepoint.com/blog/author/adrian-agho)
15:18:09	38006/38006	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:18:10%20GMT	https://moniepoint.com/ng/business/moniebook	moniepoint.com/ng/business/moniebook	(from https://moniepoint.com/blog/inventory-management-matters-for-business-owners)
15:18:11	60423/60423	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:11%20GMT	https://moniepoint.com/blog/meet-kamona-the-design-system-pulsing-through-teamapts-products	moniepoint.com/blog/meet-kamona-the-design-system-pulsing-through-teamapts-products.html	(from https://moniepoint.com/blog/fullstack-engineer-to-svp-of-design)
15:18:12	23486/23486	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:12%20GMT	https://moniepoint.com/blog/author/leslie-isah	moniepoint.com/blog/author/leslie-isah.html	(from https://moniepoint.com/blog/meet-kamona-the-design-system-pulsing-through-teamapts-products)
15:18:13	111059/111059	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:18:12%20GMT	https://moniepoint.com/inside-moniepoint	moniepoint.com/inside-moniepoint.html	(from https://moniepoint.com/blog/meet-kamona-the-design-system-pulsing-through-teamapts-products)
